2	12	22	1780	1831	
2	12	23	1780	1802	
2	12	25	1780	2033	
2	12	26	1780	1906	
2	12	27	1780	2030	
2	12	28	1780	2041	
2	12	29	1780	1920	
2	12	30	1780	2067	
2	12	31	1780	1923	
2	12	32	1780	1954	
2	12	33	1780	1970	
2	12	34	1780	1892	
2	12	36	1780	1934	
2	12	37	1780	2140	
2	12	39	1780	2068	
2	12	40	1780	1926	
2	12	42	1780	2011	
2	12	44	1781	1896	
2	12	45	1781	1807	
2	12	46	1781	1958	
2	12	47	1781	1950	
2	12	48	1781	1966	
2	12	49	1781	1922	
2	12	50	1781	2138	
0	3	1	1795	1805	
0	23	1	1796	1807	
2	23	1	1800	1807	
2	23	2	1800	3910	
2	23	3	1800	3664	
0	45	1	1800	1807	
2	23	6	1801	3224	
2	23	7	1801	3006	
2	23	8	1801	3257	
2	23	9	1801	3237	
2	23	10	1801	2811	
2	23	11	1801	3813	
2	23	12	1801	1834	
2	23	13	1801	2816	
2	23	14	1801	1970	
2	23	15	1801	2012	
2	23	16	1801	1968	
2	23	17	1801	1911	
2	23	18	1801	2184	
2	23	19	1801	2124	
2	23	20	1801	3861	
2	23	21	1801	1927	
2	23	22	1801	1837	
2	23	23	1801	1804	
2	23	25	1801	2035	
2	23	26	1801	1913	
2	23	27	1801	2041	
2	23	28	1801	2044	
2	23	29	1801	1926	
2	23	30	1801	2082	
2	23	31	1801	1929	
2	23	32	1801	1964	
2	23	33	1801	1979	
2	23	34	1801	1898	
2	23	36	1801	1940	
2	23	37	1801	2190	
2	23	39	1801	2076	
2	23	40	1802	1932	
2	23	42	1802	2014	
2	23	44	1802	1899	
2	23	45	1802	1817	
2	23	46	1802	1967	
2	23	47	1802	1954	
2	23	48	1802	1969	
2	23	49	1802	1932	
2	23	50	1802	2143	
2	45	1	1805	1810	
2	45	2	1805	3917	
2	45	3	1805	3657	
2	45	4	1805	3555	
2	45	5	1805	4323	
2	45	6	1805	3227	
2	45	7	1805	3009	
2	45	9	1805	3246	
2	45	11	1806	3794	
2	45	12	1806	1837	
2	45	13	1806	2813	
2	45	14	1806	1964	
2	45	15	1806	2016	
2	45	16	1806	1966	
2	45	17	1806	1908	
2	45	18	1806	2200	
2	45	19	1806	2128	
2	45	20	1806	3858	
2	45	21	1806	1925	
2	45	22	1806	1834	
2	45	23	1806	1819	
2	45	25	1806	2039	
2	45	26	1806	1909	
2	45	27	1806	2035	
2	45	28	1806	2047	
2	45	29	1806	1923	
2	45	30	1806	2092	
2	45	31	1806	1926	
2	45	32	1806	1975	
2	45	33	1806	1974	
2	45	34	1806	1895	
2	45	36	1806	1937	
2	45	37	1806	2166	
2	45	39	1806	2072	
2	45	40	1806	1929	
2	45	44	1807	1901	
2	45	45	1807	1810	
2	45	46	1807	1962	
2	45	47	1807	1958	
2	45	48	1807	1972	
2	45	49	1807	1927	
2	45	50	1807	2149	
0	22	1	1823	1829	
2	22	1	1829	1830	
2	22	2	1829	3921	
2	22	3	1829	3671	
2	22	4	1829	3558	
2	22	6	1829	3229	
2	22	7	1829	3011	
2	22	8	1829	3260	
2	22	9	1829	3249	
2	22	11	1829	3798	
2	22	12	1829	1831	
2	22	13	1829	2821	
2	22	14	1829	1975	
2	22	15	1829	2020	
2	22	16	1829	1971	
2	22	17	1829	1914	
2	22	18	1829	2212	
2	22	19	1829	2132	
2	22	20	1829	3864	
2	22	21	1830	1930	
2	22	22	1830	1840	
2	22	23	1830	1836	
2	22	25	1830	2041	
2	22	26	1830	1917	
2	22	27	1830	2046	
2	22	28	1830	2050	
2	22	29	1830	1929	
2	22	30	1830	2152	
2	22	31	1830	1932	
2	22	32	1830	1985	
2	22	33	1830	1983	
2	22	34	1830	1902	
2	22	36	1830	1943	
2	22	37	1830	2208	
2	22	39	1830	2080	
2	22	40	1830	1935	
2	22	44	1830	1904	
2	22	45	1830	1832	
2	22	46	1830	1972	
2	22	47	1830	1962	
2	22	48	1831	1976	
2	22	49	1831	1936	
2	22	50	1831	2155	
0	2	1	1836	1850	
0	4	1	1866	1891	
0	7	1	1874	1918	
0	10	1	1879	1974	
0	34	1	1883	1974	
2	34	1	1889	1909	
2	34	2	1889	3924	
2	34	3	1889	3941	
2	34	6	1889	3231	
2	34	7	1889	3013	
2	34	8	1889	3268	
2	34	9	1889	3252	
2	34	10	1889	2813	
2	34	11	1889	3824	
2	34	12	1889	1895	
2	34	13	1889	2881	
2	34	14	1889	1981	
2	34	15	1890	2024	
2	34	16	1890	1973	
2	34	17	1890	1917	
2	34	18	1890	2225	
2	34	19	1890	2135	
2	34	20	1890	3867	
2	34	21	1890	1933	
2	34	22	1890	1895	
2	34	23	1890	1897	
2	34	25	1890	2044	
2	34	26	1890	1936	
2	34	27	1890	2051	
2	34	28	1890	2053	
0	44	1	1890	1974	
2	34	29	1891	1932	
2	34	30	1891	2170	
2	34	31	1891	1935	
2	34	32	1891	2034	
2	34	33	1891	1987	
2	34	34	1891	1908	
2	34	36	1891	1946	
2	34	37	1891	2224	
2	34	39	1891	2084	
2	34	40	1891	1938	
2	34	42	1891	2017	
0	26	1	1892	1975	
2	34	44	1892	1909	
2	34	45	1892	1897	
2	34	46	1892	1977	
2	34	47	1892	2007	
2	34	48	1892	1979	
2	34	49	1892	1941	
2	34	50	1892	2161	
2	44	1	1895	1915	
2	44	2	1895	8579	
2	44	3	1895	3679	
2	44	9	1895	4400	
2	44	12	1895	1902	
2	44	13	1895	2825	
2	44	14	1895	2004	
2	44	15	1895	2141	
2	44	16	1895	2155	
2	44	17	1895	1926	
2	44	18	1895	2567	
2	44	19	1895	2292	
2	44	21	1895	1936	
2	44	22	1895	1901	
2	44	23	1895	1903	
2	44	25	1895	2137	
2	44	26	1895	1929	
2	44	27	1895	2323	
2	44	28	1895	2131	
2	44	29	1896	1954	
2	44	30	1896	2683	
2	44	31	1896	1951	
2	44	32	1896	1995	
2	44	33	1896	2019	
2	44	34	1896	1905	
2	44	36	1896	1952	
2	44	37	1896	3287	
2	44	39	1896	2104	
2	44	40	1896	2093	
2	44	42	1896	2020	
2	44	44	1896	1907	
2	44	45	1896	1904	
2	44	46	1896	1982	
2	44	47	1896	1966	
2	44	48	1896	2007	
2	44	49	1896	1956	
2	44	50	1896	2366	
0	8	1	1898	1975	
0	17	1	1898	1976	
2	26	1	1900	1906	
2	26	2	1900	8571	
2	26	3	1900	5338	
2	26	4	1900	6535	
2	26	6	1900	3953	
2	26	8	1900	3547	
2	26	9	1900	4397	
2	26	10	1900	3499	
2	26	11	1900	9303	
2	26	12	1901	1907	
2	26	13	1901	3237	
2	26	14	1901	2021	
2	26	15	1901	2144	
2	26	16	1901	2157	
2	26	17	1901	1920	
2	26	18	1902	2605	
2	26	19	1902	2296	
2	26	20	1902	5259	
2	26	21	1902	1954	
2	26	22	1902	1908	
2	26	23	1902	1910	
0	29	1	1902	1976	
2	17	1	1903	1947	
2	17	3	1903	5350	
2	17	6	1903	3478	
2	17	7	1903	4901	
2	17	10	1903	2851	
2	17	12	1903	1913	
2	17	13	1903	3204	
2	17	14	1903	2305	
2	17	15	1903	2150	
2	17	16	1903	2531	
2	26	25	1903	2145	
2	26	26	1903	1921	
2	26	27	1903	2327	
2	26	28	1903	2141	
2	26	29	1903	1948	
2	26	30	1903	2660	
2	26	31	1903	1962	
2	17	17	1904	1929	
2	17	18	1904	2644	
2	17	19	1904	2284	
2	17	20	1904	5508	
2	17	21	1904	2441	
2	17	22	1904	1911	
2	17	23	1904	1913	
2	17	25	1904	2148	
2	17	26	1904	1925	
2	17	27	1904	2458	
2	17	28	1904	2144	
2	17	29	1904	1936	
2	17	30	1904	2908	
2	17	31	1904	2449	
2	17	32	1904	2023	
2	17	33	1904	2450	
2	17	34	1904	1911	
2	17	36	1904	2462	
2	17	37	1904	3105	
2	26	32	1904	2043	
2	26	33	1904	2024	
2	26	34	1904	1914	
2	26	36	1904	1949	
2	26	37	1904	4862	
2	26	39	1904	2372	
0	40	1	1904	2028	
0	49	1	1904	1976	
2	17	39	1905	2112	
2	17	40	1905	2077	
2	17	42	1905	2158	
2	17	44	1905	1930	
2	17	45	1905	1915	
2	17	46	1905	2386	
2	17	47	1905	1979	
2	17	48	1905	1988	
2	17	49	1905	1960	
2	17	50	1905	2398	
2	26	40	1905	2088	
2	26	42	1905	2023	
2	26	44	1905	1933	
2	26	45	1905	1912	
2	26	46	1905	2001	
2	26	47	1905	2290	
2	26	48	1905	2306	
2	26	49	1905	1946	
2	26	50	1906	2392	
0	21	1	1908	1976	
2	29	1	1908	1953	
2	29	6	1908	3958	
2	29	10	1908	2857	
2	29	12	1909	1916	
2	29	13	1909	2915	
2	29	14	1909	2320	
2	40	1	1909	1961	
2	40	6	1909	3956	
0	46	1	1909	1977	
2	29	15	1910	2152	
2	29	16	1910	2555	
2	40	10	1910	3193	
2	40	12	1910	1922	
2	40	13	1910	3250	
2	40	14	1910	2349	
2	40	15	1910	2389	
2	40	16	1910	2544	
2	29	17	1911	1923	
2	29	18	1911	2656	
2	40	17	1911	1951	
2	40	18	1911	3981	
2	40	19	1911	2463	
2	29	19	1912	2336	
2	29	21	1912	1942	
2	29	22	1912	1922	
2	40	21	1912	1966	
2	40	22	1912	1934	
2	29	23	1913	1921	
2	29	25	1913	2164	
2	29	26	1913	1940	
0	31	1	1913	1977	
2	40	23	1913	1935	
2	40	25	1913	2551	
2	29	27	1914	2468	
2	29	28	1914	2148	
2	29	29	1914	1942	
2	29	30	1914	3897	
2	29	31	1914	1948	
2	29	32	1914	2004	
2	40	26	1914	1976	
2	40	28	1914	2570	
2	40	29	1914	1989	
2	29	33	1915	2459	
2	29	34	1915	1917	
2	29	36	1915	2465	
0	32	1	1915	1975	
2	40	30	1915	4556	
2	40	31	1915	1990	
2	49	1	1915	2025	
2	49	6	1915	4363	
2	29	37	1916	3175	
2	29	39	1916	2380	
2	40	32	1916	2610	
2	49	8	1916	4201	
2	49	10	1916	2902	
2	49	11	1916	5455	
2	49	12	1916	1931	
2	49	13	1916	2959	
2	49	14	1916	2325	
2	49	15	1916	2316	
2	49	16	1916	2529	
2	21	1	1917	1950	
2	21	6	1917	3505	
2	29	40	1917	2117	
2	29	42	1917	2164	
2	49	17	1917	1932	
2	49	18	1917	2668	
2	49	19	1917	2344	
2	49	21	1917	1951	
2	49	22	1917	1925	
2	49	23	1917	1926	
2	21	10	1918	2906	
2	21	12	1918	1934	
2	21	13	1918	2964	
2	21	14	1918	2330	
2	21	15	1918	2319	
2	21	16	1918	2533	
2	21	17	1918	1938	
2	21	18	1918	2685	
2	21	19	1918	2347	
2	21	21	1918	1939	
2	29	44	1918	1938	
2	29	45	1918	1925	
2	29	46	1918	1992	
2	29	47	1918	2299	
2	31	1	1918	1956	
2	31	6	1918	3306	
2	31	10	1918	2904	
2	31	12	1918	1936	
2	40	33	1918	2489	
2	40	34	1918	1939	
2	49	25	1918	2161	
2	49	26	1918	1944	
2	49	27	1918	2473	
2	49	28	1918	2160	
2	49	29	1918	1951	
2	49	30	1918	3965	
2	21	22	1919	1928	
2	21	23	1919	1928	
2	21	25	1919	2523	
2	21	26	1919	1948	
2	21	27	1919	2478	
2	21	28	1919	2167	
2	21	29	1919	1945	
2	21	30	1919	4035	
2	21	31	1919	1945	
2	21	32	1919	2060	
2	21	33	1919	2473	
2	21	34	1919	1924	
2	29	48	1919	2319	
2	29	49	1919	1965	
2	31	13	1919	2971	
2	31	14	1919	2335	
2	31	15	1919	2326	
2	31	16	1919	2535	
2	31	17	1919	1941	
2	31	18	1919	2701	
2	31	19	1919	2340	
2	31	21	1919	1945	
2	40	36	1919	2034	
2	40	37	1919	5199	
2	46	1	1919	1965	
2	46	10	1919	2910	
2	49	31	1919	1959	
2	49	32	1919	2052	
2	49	33	1919	2464	
2	49	34	1919	1921	
2	49	36	1919	2468	
2	21	36	1920	2471	
2	21	37	1920	3198	
2	21	39	1920	2383	
2	21	40	1920	2122	
2	21	42	1920	2170	
2	21	44	1920	1935	
2	21	45	1920	1930	
2	29	50	1920	2403	
2	31	22	1920	1931	
2	31	23	1920	1931	
2	31	25	1920	2520	
2	31	26	1920	1952	
2	31	27	1920	2483	
2	40	40	1920	2091	
2	46	12	1920	1928	
2	46	13	1920	2967	
2	46	14	1920	2340	
2	46	15	1920	2323	
2	49	37	1920	3229	
2	49	39	1920	2387	
2	49	40	1920	2120	
2	49	42	1920	2167	
2	21	46	1921	1987	
2	21	47	1921	2296	
2	21	48	1921	2322	
2	21	49	1921	1969	
2	21	50	1921	2371	
2	31	28	1921	2507	
2	31	29	1921	1957	
2	31	30	1921	4024	
2	31	31	1921	1954	
2	31	32	1921	2534	
2	31	33	1921	2477	
2	31	34	1921	1927	
2	31	36	1921	2478	
2	40	42	1921	2407	
2	49	44	1921	1941	
2	49	45	1921	1928	
2	49	46	1921	1997	
2	49	47	1921	2302	
2	49	48	1921	2316	
2	49	49	1921	1951	
2	31	37	1922	3400	
2	31	39	1922	2492	
2	31	40	1922	2128	
2	31	42	1922	2342	
2	49	50	1922	2386	
2	31	44	1923	1943	
2	31	45	1923	1933	
2	31	46	1923	2035	
2	31	47	1923	2306	
2	31	48	1923	2313	
2	31	49	1923	1974	
2	31	50	1923	2415	
2	40	44	1923	2021	
2	40	45	1923	1958	
2	40	46	1923	2047	
0	9	1	1924	1977	
0	36	1	1925	2029	
2	40	47	1925	2067	
2	40	48	1925	2072	
2	40	49	1926	2061	
2	40	50	1926	3719	
2	46	16	1926	2540	
2	46	17	1926	1944	
2	46	18	1929	2720	
2	46	19	1930	2351	
2	36	1	1931	1958	
2	36	2	1931	8575	
2	36	10	1932	2912	
2	36	12	1932	1939	
2	36	13	1932	2974	
2	36	14	1932	2344	
2	36	15	1932	2329	
2	36	16	1932	2553	
2	36	17	1932	1948	
2	36	18	1932	2764	
2	36	19	1932	2355	
2	36	21	1932	1961	
2	36	22	1932	1938	
2	36	23	1932	1942	
2	36	25	1932	2528	
0	11	1	1933	2029	
2	36	26	1933	1959	
2	36	27	1933	2487	
2	36	28	1933	2510	
2	36	29	1933	1960	
2	36	30	1933	3907	
2	36	31	1933	1965	
2	36	32	1933	2592	
2	36	33	1933	2481	
2	36	34	1933	1935	
2	36	36	1933	1955	
2	36	37	1933	4978	
2	36	39	1933	2496	
2	36	40	1933	2131	
2	36	42	1933	2345	
2	36	44	1933	1948	
2	36	45	1933	1940	
2	36	46	1933	2016	
2	36	47	1933	1982	
2	36	48	1933	2328	
2	46	21	1933	1958	
2	36	49	1934	1983	
2	36	50	1934	2621	
2	46	22	1935	1941	
2	46	23	1935	1945	
2	46	25	1936	2531	
2	46	26	1936	1955	
0	47	1	1936	2029	
2	46	27	1939	2493	
2	46	28	1939	2517	
2	46	29	1939	1963	
0	48	1	1940	2030	
2	46	30	1941	3931	
2	46	31	1942	1968	
2	47	1	1943	1968	
2	47	4	1943	6204	
2	47	7	1943	4532	
2	47	10	1944	2914	
2	47	12	1944	1952	
2	47	13	1944	2983	
2	47	14	1944	2010	
2	47	15	1944	2335	
2	47	16	1944	2551	
2	47	17	1944	2003	
2	47	18	1944	2788	
2	32	1	1945	2022	
2	46	32	1945	2599	
2	46	33	1945	2485	
2	46	34	1945	1947	
2	46	36	1945	1958	
2	47	19	1945	2362	
2	47	21	1945	1964	
2	47	22	1945	1954	
2	47	23	1945	1955	
2	47	25	1945	2534	
2	47	26	1945	1963	
0	14	1	1946	2030	
2	46	37	1946	3311	
2	47	27	1946	2497	
2	47	28	1946	2521	
2	47	29	1946	1967	
2	47	30	1946	3945	
2	47	31	1946	1971	
2	47	32	1946	2605	
2	47	33	1946	2000	
2	47	34	1946	1957	
2	32	10	1947	2981	
2	32	12	1947	1948	
0	33	1	1947	2030	
2	46	39	1947	2500	
2	46	40	1947	2514	
2	47	36	1947	1961	
2	47	37	1947	3335	
2	47	39	1947	2504	
2	47	40	1947	2517	
2	48	1	1947	1971	
2	32	13	1948	2979	
2	32	14	1948	2016	
2	32	15	1948	2332	
2	32	16	1948	2549	
2	32	17	1948	2015	
2	32	18	1948	2740	
2	47	42	1948	2354	
2	48	9	1948	4191	
2	48	10	1948	2974	
2	48	12	1948	1955	
2	48	13	1948	2995	
2	32	19	1949	2366	
2	32	21	1949	2048	
2	32	22	1949	1951	
2	32	23	1949	1953	
2	32	25	1949	2525	
2	47	44	1949	1951	
2	47	45	1949	1966	
2	47	46	1949	2509	
2	48	14	1949	1987	
2	48	15	1949	2337	
2	48	16	1949	2547	
2	48	17	1949	2009	
2	48	18	1949	2809	
2	48	19	1949	2359	
2	46	42	1950	2351	
2	47	47	1950	1969	
2	47	48	1950	1991	
2	47	49	1950	1988	
2	47	50	1950	2420	
2	32	26	1951	2064	
2	32	27	1951	2490	
2	32	28	1951	2514	
2	32	29	1951	1978	
2	32	30	1951	3954	
2	32	31	1951	1985	
2	32	32	1951	2586	
2	32	33	1951	2012	
2	32	34	1952	1977	
2	32	36	1952	1988	
2	32	37	1952	5082	
2	32	39	1952	2520	
2	32	40	1952	2552	
2	46	44	1952	1957	
2	48	21	1952	2042	
2	48	22	1952	1959	
2	48	23	1952	1962	
2	32	42	1953	2348	
2	32	44	1953	1963	
2	32	45	1953	1955	
2	32	46	1953	2021	
2	32	47	1953	1997	
2	48	25	1953	2537	
2	48	26	1953	1973	
2	32	48	1954	2002	
2	32	49	1954	2006	
2	32	50	1954	2580	
2	33	1	1955	2016	
2	46	45	1955	1964	
2	46	46	1955	2505	
2	46	47	1955	1973	
2	48	27	1955	2500	
2	48	28	1955	2527	
2	48	29	1955	1973	
2	48	30	1955	3975	
2	48	31	1955	1974	
2	14	1	1956	2010	
2	33	8	1956	4167	
2	33	10	1956	2977	
2	46	48	1956	1995	
2	46	49	1956	1993	
2	14	10	1957	2979	
2	14	12	1957	1964	
2	14	13	1957	3002	
2	14	14	1957	1999	
2	14	15	1957	2340	
2	14	16	1957	1977	
2	14	17	1957	2006	
2	14	18	1957	4008	
2	14	19	1957	2370	
2	14	21	1957	2039	
2	14	22	1957	1963	
2	14	23	1957	1965	
2	14	25	1957	2540	
2	48	32	1957	2079	
2	48	33	1957	1992	
2	14	26	1958	1970	
2	14	27	1958	2503	
2	14	28	1958	2524	
2	14	29	1958	1970	
2	14	30	1958	3918	
2	14	31	1958	1977	
2	14	32	1958	2070	
2	14	33	1958	2006	
2	14	34	1958	1970	
2	14	36	1958	1970	
2	14	37	1958	5006	
2	14	39	1958	2508	
2	14	40	1958	2520	
2	14	42	1958	2357	
2	46	50	1958	2631	
2	48	34	1958	1967	
2	48	36	1958	1976	
2	48	37	1958	5029	
2	14	44	1959	1965	
2	14	45	1959	1969	
2	14	46	1959	2011	
2	14	47	1959	1976	
2	14	48	1959	1999	
2	14	49	1959	1997	
2	14	50	1959	2642	
0	16	1	1959	2134	
2	33	12	1959	1967	
2	33	13	1959	2998	
2	33	14	1959	1993	
2	33	15	1960	2348	
2	33	16	1960	1979	
2	48	39	1960	2512	
2	48	40	1961	2555	
2	33	17	1962	2012	
2	33	18	1962	2828	
2	33	19	1962	2374	
2	33	21	1962	2045	
2	33	22	1962	1968	
2	33	23	1962	1970	
2	48	42	1962	2362	
2	16	1	1963	2013	
2	16	7	1963	4943	
2	16	10	1963	3203	
2	16	12	1963	1978	
2	16	13	1963	3475	
2	16	14	1963	2027	
2	16	15	1963	2351	
2	16	16	1963	1982	
2	16	17	1963	2018	
2	16	18	1963	3888	
2	16	19	1963	2459	
2	16	21	1963	2051	
2	16	22	1963	1979	
2	16	23	1963	1987	
2	16	25	1963	2553	
2	16	26	1963	2071	
2	16	27	1963	2510	
2	16	28	1963	2541	
2	16	29	1963	2080	
2	48	44	1963	1981	
2	16	30	1964	4065	
2	16	31	1964	2084	
2	16	33	1964	2039	
2	16	34	1964	1991	
2	16	36	1964	2114	
2	16	37	1964	5222	
2	16	39	1964	2524	
2	16	40	1964	2549	
2	16	44	1964	2110	
2	16	45	1964	2002	
2	16	46	1964	2125	
2	16	47	1964	2134	
2	16	48	1964	2146	
2	16	49	1964	2137	
2	16	50	1964	3729	
2	33	25	1964	2548	
2	33	26	1964	2068	
2	33	27	1964	2506	
2	33	28	1964	2534	
2	33	29	1964	1986	
2	48	45	1964	1974	
2	48	46	1964	2030	
2	33	30	1965	2935	
2	33	31	1965	1982	
2	33	32	1965	2525	
2	33	33	1965	1996	
2	33	34	1965	1974	
2	48	47	1965	2003	
2	33	36	1966	1985	
2	33	37	1966	5055	
2	48	48	1966	1982	
2	48	49	1966	2011	
2	48	50	1966	3708	
2	33	39	1968	2516	
2	33	40	1968	2541	
2	33	42	1968	2359	
2	33	44	1969	1974	
2	33	45	1969	1977	
2	33	46	1969	2026	
2	33	47	1969	2000	
2	33	48	1969	1985	
2	33	49	1970	2002	
2	33	50	1970	3696	
0	15	1	1999	2099	
0	42	1	2004	2134	
2	15	1	2006	2031	
2	15	10	2007	3201	
2	15	12	2007	2018	
2	15	13	2007	3478	
2	15	14	2007	2177	
2	15	15	2007	2138	
2	15	16	2007	2218	
2	15	17	2007	2130	
2	15	18	2007	2847	
2	15	19	2007	2452	
2	15	21	2007	2135	
2	15	22	2007	2021	
2	15	23	2007	2019	
2	15	26	2008	2136	
2	15	27	2008	2055	
2	15	28	2008	2537	
2	15	29	2008	2112	
2	15	30	2008	4054	
2	15	31	2008	2117	
2	15	33	2008	2283	
2	15	34	2008	2029	
2	15	36	2008	2127	
2	15	37	2008	3432	
2	15	40	2008	2560	
2	15	42	2008	2176	
2	15	44	2008	2122	
2	15	45	2009	2030	
2	15	46	2009	2134	
2	15	47	2009	2138	
2	15	48	2009	2167	
2	15	49	2009	2160	
2	15	50	2009	2426	
2	42	1	2009	2019	
2	42	10	2009	3195	
2	42	12	2009	2023	
2	42	13	2009	3246	
2	42	14	2009	2182	
2	42	15	2009	2187	
0	25	1	2010	2134	
2	42	17	2010	2136	
2	42	18	2010	3904	
2	42	19	2010	2467	
2	42	20	2010	7192	
2	42	21	2010	2138	
2	42	22	2010	2049	
2	42	23	2010	2024	
2	42	25	2010	2128	
2	42	26	2010	2061	
2	42	27	2010	2094	
2	42	28	2010	2531	
2	42	29	2010	2118	
2	42	30	2010	4045	
2	42	31	2010	2114	
2	42	33	2010	2288	
2	42	34	2010	2034	
2	42	36	2010	2124	
2	42	37	2010	3467	
2	42	39	2010	2545	
2	42	40	2010	2563	
2	42	42	2010	2025	
2	42	44	2010	2091	
2	42	46	2011	2139	
2	42	47	2011	2141	
2	42	48	2011	2163	
2	42	49	2011	2151	
2	42	50	2011	2574	
0	5	1	2012	2135	
2	25	1	2016	2058	
0	27	1	2021	2034	
2	27	1	2027	2096	
2	27	10	2027	3096	
2	27	12	2028	2030	
2	27	13	2028	3234	
2	27	14	2028	2173	
2	27	15	2028	2190	
2	27	16	2028	2190	
2	27	17	2028	2127	
2	27	18	2028	3920	
2	27	19	2028	2471	
2	27	21	2028	2103	
2	27	22	2028	2029	
2	27	23	2028	2033	
2	27	25	2028	2153	
2	27	26	2029	2104	
2	27	27	2029	2099	
2	27	28	2029	2170	
2	27	29	2029	2077	
2	27	30	2029	2674	
2	27	31	2029	2108	
2	27	34	2029	2038	
2	27	36	2029	2111	
2	27	37	2029	3369	
2	27	39	2029	2528	
2	27	40	2030	2558	
2	27	42	2030	2179	
2	27	44	2030	2107	
2	27	45	2030	2035	
2	27	46	2030	2116	
2	27	47	2030	2050	
2	27	48	2030	2051	
2	27	49	2030	2046	
2	27	50	2030	2585	
2	25	9	2031	3529	
2	25	10	2031	3199	
2	25	11	2031	4009	
2	25	12	2031	2042	
2	25	13	2031	3230	
2	25	14	2031	2193	
2	25	15	2031	2308	
2	25	16	2031	2238	
2	25	17	2031	2139	
2	25	18	2031	3940	
2	25	19	2031	2456	
2	25	21	2031	2144	
2	25	22	2031	2044	
2	25	23	2032	2040	
2	25	25	2032	2131	
2	25	26	2032	2142	
2	25	27	2032	2135	
2	25	28	2032	2134	
2	25	29	2032	2194	
2	25	30	2032	2626	
2	25	31	2032	2120	
2	25	33	2032	2292	
2	25	34	2032	2046	
2	25	36	2032	2130	
2	25	37	2032	5138	
2	25	39	2032	2549	
2	25	40	2032	3250	
2	25	42	2032	2039	
2	25	44	2032	2125	
2	25	45	2032	2046	
2	25	46	2032	2130	
2	25	47	2032	2131	
2	25	48	2032	2140	
2	25	49	2032	2147	
0	28	1	2032	2135	
2	25	50	2033	2599	
0	30	1	2034	2135	
2	28	1	2038	2061	
2	28	2	2038	5859	
2	28	3	2038	5378	
2	28	6	2039	3507	
2	28	10	2039	3188	
2	28	12	2039	2050	
2	28	13	2039	3240	
2	28	14	2039	2198	
2	28	15	2039	2312	
2	28	16	2039	2240	
2	28	17	2039	2142	
2	28	18	2039	3959	
2	28	19	2039	2488	
2	28	21	2039	2147	
2	28	22	2039	2095	
2	28	23	2039	2047	
2	28	25	2039	2134	
2	28	26	2040	2145	
2	28	27	2040	2139	
2	28	28	2040	2138	
2	28	29	2040	2197	
2	28	30	2040	2636	
2	28	31	2040	2177	
2	28	34	2040	2055	
2	28	36	2040	2310	
2	28	37	2040	5175	
2	28	39	2040	2136	
2	28	40	2040	3247	
2	28	42	2040	2161	
2	28	44	2040	2127	
2	28	45	2040	2052	
2	28	46	2040	2143	
2	28	47	2041	2144	
2	28	48	2041	2143	
2	28	49	2041	2156	
2	28	50	2041	2610	
0	39	1	2048	2136	
2	39	1	2056	2064	
2	39	3	2056	3785	
2	39	6	2056	4083	
2	30	1	2057	2145	
2	39	10	2057	3099	
2	39	11	2057	5003	
2	39	12	2057	2065	
2	39	13	2057	3243	
2	39	14	2057	2187	
2	39	15	2057	2481	
2	30	2	2058	5839	
2	30	3	2058	5335	
2	30	4	2058	6381	
2	39	16	2058	2216	
2	39	17	2058	2133	
2	39	18	2058	4022	
